"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0C650","2020-03-22 11:00:00","208.000","228.000","2.600","25.200","0.650","991.200","","0.000","-99.000","-99.000","-99.000","25.400","","19.100",""
"C0R600","2020-03-22 11:00:00","766.000","304.000","1.200","23.400","0.810","930.600","","0.000","-99.000","-99.000","-99.000","23.400","","19.600",""
"C0Z320","2020-03-22 11:00:00","646.000","75.000","1.300","26.100","0.540","942.800","","0.000","-99.000","-99.000","-99.000","26.100","","14.400",""
"C0V210","2020-03-22 11:00:00","734.000","214.000","2.400","27.600","0.460","934.700","","0.000","-99.000","-99.000","-99.000","27.600","","15.500",""
"C0K240","2020-03-22 11:00:00","1132.000","316.000","1.400","23.400","0.790","895.200","","0.000","-99.000","-99.000","-99.000","23.400","","16.100",""
"C0M520","2020-03-22 11:00:00","15.000","252.000","1.800","26.900","0.670","1013.800","","0.000","-99.000","-99.000","-99.000","26.900","","20.300",""
"C0A530","2020-03-22 11:00:00","300.000","232.000","0.300","25.200","0.850","981.200","","0.000","-99.000","-99.000","-99.000","25.200","","18.200",""
"C0E820","2020-03-22 11:00:00","220.000","209.000","3.200","26.400","0.620","990.000","","0.000","-99.000","-99.000","-99.000","26.600","","21.000",""
"C0K450","2020-03-22 11:00:00","35.000","247.000","1.400","27.000","0.620","1011.300","","0.000","-99.000","-99.000","-99.000","27.000","","21.000",""
"C0G760","2020-03-22 11:00:00","53.000","224.000","1.800","27.100","0.750","1012.300","","0.000","-99.000","-99.000","-99.000","27.100","","21.200",""
"CM0120","2020-03-22 11:00:00","4.000","263.000","2.700","25.000","0.710","1015.800","","0.000","-99.000","-99.000","-99.000","25.000","","21.500",""
"C0Z290","2020-03-22 11:00:00","946.000","0.000","0.000","22.100","0.850","910.800","","0.000","-99.000","-99.000","-99.000","22.600","","16.700",""
"C0V680","2020-03-22 11:00:00","40.000","284.000","1.500","28.000","0.640","1011.000","","0.000","-99.000","-99.000","-99.000","28.000","","22.400",""
"C0F9U0","2020-03-22 11:00:00","74.000","254.000","2.600","27.000","0.640","1007.800","","0.000","-99.000","-99.000","-99.000","27.000","","22.700",""
"C0AI10","2020-03-22 11:00:00","76.000","23.000","1.800","25.900","0.700","1006.100","","0.000","-99.000","-99.000","-99.000","25.900","","19.700",""
"C0V530","2020-03-22 11:00:00","34.000","247.000","1.800","27.800","0.620","1011.700","","0.000","-99.000","-99.000","-99.000","27.800","","20.300",""
"C0R550","2020-03-22 11:00:00","38.000","328.000","3.300","28.700","0.590","1012.100","","0.000","-99.000","-99.000","-99.000","28.700","","20.000",""
"C0F9L0","2020-03-22 11:00:00","253.000","235.000","3.100","26.100","0.680","986.900","","0.000","-99.000","-99.000","-99.000","26.100","","21.700",""
"C0A950","2020-03-22 11:00:00","60.000","262.000","5.900","26.100","0.700","1008.200","","0.000","-99.000","-99.000","-99.000","26.100","","21.100",""
"C0R160","2020-03-22 11:00:00","45.000","289.000","1.500","27.300","0.860","1010.000","","0.000","-99.000","-99.000","-99.000","27.700","","20.400",""
"C0F9S0","2020-03-22 11:00:00","43.000","273.000","3.000","26.700","0.640","1011.300","","0.000","-99.000","-99.000","-99.000","27.000","","22.900",""
"C0M820","2020-03-22 11:00:00","980.000","252.000","1.400","24.900","0.470","908.600","","0.000","-99.000","-99.000","-99.000","24.900","","15.700",""
"C0G870","2020-03-22 11:00:00","12.000","275.000","0.900","27.200","0.680","1015.600","","0.000","-99.000","-99.000","-99.000","27.200","","21.000",""
"C0R530","2020-03-22 11:00:00","16.000","340.000","3.400","27.000","0.630","1013.600","","0.000","-99.000","-99.000","-99.000","27.000","","21.200",""
"C0O840","2020-03-22 11:00:00","134.000","244.000","1.300","26.800","0.720","998.800","","0.000","-99.000","-99.000","-99.000","26.800","","20.300",""
"C0A890","2020-03-22 11:00:00","40.000","266.000","0.600","27.900","0.650","1009.500","","0.000","-99.000","-99.000","-99.000","27.900","","18.200",""
"C0A660","2020-03-22 11:00:00","97.000","0.000","0.200","25.100","0.700","1003.600","","0.000","-99.000","-99.000","-99.000","25.500","","18.800",""
"C0T9H0","2020-03-22 11:00:00","725.000","123.000","2.300","25.800","0.750","935.300","","0.000","-99.000","-99.000","-99.000","25.800","","18.300",""
"C0R270","2020-03-22 11:00:00","51.000","328.000","2.900","28.800","0.720","1009.000","","0.000","-99.000","-99.000","-99.000","28.800","","21.900",""
"C0T9I0","2020-03-22 11:00:00","152.000","130.000","1.300","26.200","0.660","998.500","","0.000","-99.000","-99.000","-99.000","26.400","","20.200",""
"C0V760","2020-03-22 11:00:00","30.000","266.000","2.500","28.400","0.620","1013.000","","0.000","-99.000","-99.000","-99.000","28.400","","21.800",""
"C0AG90","2020-03-22 11:00:00","25.000","201.000","1.600","27.600","0.680","1012.900","","0.000","7.700","198.000","","27.600","","21.300",""
"C0R570","2020-03-22 11:00:00","37.000","31.000","2.400","27.600","0.670","1010.400","","0.000","-99.000","-99.000","-99.000","28.100","","21.500",""
"C0O900","2020-03-22 11:00:00","9.000","287.000","1.500","28.100","0.820","1014.900","","0.000","-99.000","-99.000","-99.000","28.100","","20.700",""
"C0AD00","2020-03-22 11:00:00","86.000","187.000","3.300","27.200","0.660","1004.400","","0.000","8.400","185.000","","27.200","","22.300",""
"C0V700","2020-03-22 11:00:00","24.000","307.000","1.300","28.200","0.630","1012.400","","0.000","-99.000","-99.000","-99.000","28.200","","23.600",""
"C0AH00","2020-03-22 11:00:00","38.000","209.000","2.100","26.800","0.640","1010.100","","0.000","-99.000","-99.000","-99.000","26.800","","20.400",""
"C0X080","2020-03-22 11:00:00","2.000","267.000","1.200","29.100","0.620","1015.600","","0.000","-99.000","-99.000","-99.000","29.400","","19.000",""
"C0G910","2020-03-22 11:00:00","42.000","194.000","2.000","26.000","0.710","1012.200","","0.000","-99.000","-99.000","-99.000","26.000","","22.000",""
"C0I480","2020-03-22 11:00:00","2165.000","5.000","1.000","15.700","0.750","792.400","","0.000","-99.000","-99.000","-99.000","16.700","","10.000",""
"C0A860","2020-03-22 11:00:00","362.000","211.000","7.800","25.000","0.840","972.700","","0.000","14.800","220.000","","25.000","","20.400",""
"C0W130","2020-03-22 11:00:00","18.000","215.000","2.200","24.700","0.770","1013.000","","0.000","-99.000","-99.000","-99.000","24.700","","21.200",""
"C0F9R0","2020-03-22 11:00:00","20.000","239.000","1.200","25.800","1.000","1014.700","","0.000","-99.000","-99.000","-99.000","25.800","","22.000",""
"C0V660","2020-03-22 11:00:00","25.000","251.000","1.600","27.900","0.640","1013.200","","0.000","-99.000","-99.000","-99.000","27.900","","22.300",""
"C0G780","2020-03-22 11:00:00","27.000","237.000","2.800","26.600","0.710","1013.000","","0.000","-99.000","-99.000","-99.000","26.600","","22.200",""
"C0C590","2020-03-22 11:00:00","72.000","225.000","3.900","26.800","0.650","1005.900","","0.000","9.100","224.000","","26.800","","20.300",""
"C0I520","2020-03-22 11:00:00","3860.000","195.000","10.900","2.500","0.880","645.000","","-99.000","18.000","200.000","","3.100","","0.800",""
"C0M790","2020-03-22 11:00:00","15.000","253.000","1.800","27.300","0.650","1013.200","","0.000","-99.000","-99.000","-99.000","27.300","","21.100",""
"C0R130","2020-03-22 11:00:00","1040.000","268.000","1.700","21.400","0.820","900.100","","0.000","-99.000","-99.000","-99.000","22.300","","17.700",""
"C0AH30","2020-03-22 11:00:00","755.000","113.000","1.300","21.500","0.870","931.300","","0.000","9.000","210.000","","22.600","","18.100",""
"C0X170","2020-03-22 11:00:00","50.000","277.000","1.300","28.800","0.600","1009.600","","0.000","-99.000","-99.000","-99.000","28.800","","20.600",""
"C0K291","2020-03-22 11:00:00","8.000","295.000","3.100","24.800","0.830","1015.600","","0.000","-99.000","-99.000","-99.000","25.400","","21.500",""
"C0D480","2020-03-22 11:00:00","223.000","242.000","1.900","25.400","0.690","988.900","","0.000","7.400","230.000","","26.000","","18.300",""
"C0F0C0","2020-03-22 11:00:00","983.000","198.000","2.100","23.200","0.870","907.500","","0.000","-99.000","-99.000","-99.000","23.200","","16.100",""
"C0U860","2020-03-22 11:00:00","5.000","66.000","1.500","27.500","0.670","1014.300","","0.000","-99.000","-99.000","-99.000","27.500","","20.400",""
"C0UA50","2020-03-22 11:00:00","808.000","35.000","0.700","25.300","0.700","925.300","","0.000","-99.000","-99.000","-99.000","25.300","","16.700",""
"C0X320","2020-03-22 11:00:00","30.000","276.000","1.800","28.800","0.620","1011.800","","0.000","-99.000","-99.000","-99.000","28.800","","20.100",""
"C0T960","2020-03-22 11:00:00","120.000","160.000","0.900","27.300","0.700","1000.800","","0.000","-99.000","-99.000","-99.000","27.300","","16.700",""
"C0SA80","2020-03-22 11:00:00","136.000","51.000","1.400","30.300","0.490","997.100","","0.000","-99.000","-99.000","-99.000","30.300","","18.600",""
"C0E780","2020-03-22 11:00:00","160.000","281.000","2.000","26.900","0.660","997.100","","0.000","-99.000","-99.000","-99.000","26.900","","21.400",""
"C0F9Q0","2020-03-22 11:00:00","149.000","240.000","2.100","25.900","0.750","998.000","","0.000","-99.000","-99.000","-99.000","26.000","","21.900",""
"C0F9X0","2020-03-22 11:00:00","166.000","244.000","2.600","25.000","0.750","997.300","","0.000","-99.000","-99.000","-99.000","25.000","","21.400",""
"C0F0D0","2020-03-22 11:00:00","3171.000","153.000","4.100","8.100","0.940","700.800","","0.000","-99.000","-99.000","-99.000","8.100","","5.000",""
"C0S730","2020-03-22 11:00:00","110.000","258.000","3.200","26.100","0.810","1000.700","","0.000","11.500","243.000","","26.100","","23.500",""
"C0T790","2020-03-22 11:00:00","2830.000","279.000","1.000","13.600","0.720","730.100","","0.000","-99.000","-99.000","-99.000","14.000","","9.000",""
"C0V750","2020-03-22 11:00:00","50.000","270.000","2.200","28.800","0.620","1011.300","","0.000","-99.000","-99.000","-99.000","28.800","","22.200",""
"C0K530","2020-03-22 11:00:00","12.000","287.000","2.600","24.800","0.790","1014.800","","0.000","-99.000","-99.000","-99.000","25.000","","21.200",""
"C0M780","2020-03-22 11:00:00","30.000","297.000","1.200","27.400","0.650","1012.900","","0.000","-99.000","-99.000","-99.000","27.400","","20.700",""
"C0V360","2020-03-22 11:00:00","94.000","351.000","1.100","29.500","0.540","1004.800","","0.000","-99.000","-99.000","-99.000","29.500","","17.900",""
"C0K510","2020-03-22 11:00:00","10.000","273.000","1.700","26.600","0.710","1014.300","","0.000","-99.000","-99.000","-99.000","26.600","","21.100",""
"C0D650","2020-03-22 11:00:00","97.000","228.000","3.400","25.100","0.670","1004.100","","0.000","10.800","243.000","","25.200","","21.700",""
"C0V630","2020-03-22 11:00:00","19.000","299.000","1.100","27.700","0.650","1013.600","","0.000","-99.000","-99.000","-99.000","28.000","","22.000",""
"C0U910","2020-03-22 11:00:00","17.000","54.000","2.000","26.300","0.670","1012.700","","0.000","-99.000","-99.000","-99.000","26.300","","20.500",""
"C0U600","2020-03-22 11:00:00","10.000","62.000","1.600","26.400","0.700","1013.300","","0.000","-99.000","-99.000","-99.000","26.900","","19.700",""
"C0G820","2020-03-22 11:00:00","29.000","269.000","1.600","26.800","0.740","1012.600","","0.000","-99.000","-99.000","-99.000","26.800","","21.700",""
"C0R590","2020-03-22 11:00:00","72.000","344.000","2.900","28.000","0.680","1007.300","","0.000","-99.000","-99.000","-99.000","28.000","","20.800",""
"C0A9E0","2020-03-22 11:00:00","26.000","243.000","2.100","27.800","0.560","1012.600","","0.000","-99.000","-99.000","-99.000","27.800","","22.000",""
"C0R480","2020-03-22 11:00:00","57.000","308.000","1.300","28.200","0.630","1008.600","","0.000","-99.000","-99.000","-99.000","28.200","","20.900",""
"C0X300","2020-03-22 11:00:00","70.000","283.000","0.800","27.200","0.680","1007.700","","0.000","-99.000","-99.000","-99.000","27.600","","19.200",""
"C0U970","2020-03-22 11:00:00","7.000","69.000","1.700","26.300","0.670","1015.100","","0.000","-99.000","-99.000","-99.000","26.900","","20.100",""
"C0R340","2020-03-22 11:00:00","230.000","220.000","3.700","27.500","0.630","988.600","","0.000","-99.000","-99.000","-99.000","27.500","","19.100",""
"C0M750","2020-03-22 11:00:00","10.000","296.000","0.500","26.500","0.720","1014.900","","0.000","-99.000","-99.000","-99.000","26.600","","21.900",""
"C0I110","2020-03-22 11:00:00","161.000","313.000","2.900","27.400","0.660","998.400","","0.000","-99.000","-99.000","-99.000","27.500","","20.900",""
"C0V370","2020-03-22 11:00:00","74.000","257.000","0.800","28.500","0.630","1008.000","","0.000","-99.000","-99.000","-99.000","28.500","","19.100",""
"C0C690","2020-03-22 11:00:00","242.000","290.000","1.200","26.200","0.570","987.700","","0.000","-99.000","-99.000","-99.000","26.200","","19.800",""
"C0A540","2020-03-22 11:00:00","401.000","0.000","0.000","23.000","0.810","969.500","","0.000","-99.000","-99.000","-99.000","23.900","","16.800",""
"C0SA60","2020-03-22 11:00:00","6.000","141.000","1.500","28.400","0.680","1012.000","","0.000","-99.000","-99.000","-99.000","28.400","","21.000",""
"C0H950","2020-03-22 11:00:00","192.000","307.000","1.200","26.700","0.650","994.200","","0.000","-99.000","-99.000","-99.000","26.700","","18.900",""
"C0O960","2020-03-22 11:00:00","112.000","285.000","0.800","28.400","0.630","1001.900","","0.000","-99.000","-99.000","-99.000","28.400","","20.200",""
"C0E880","2020-03-22 11:00:00","507.000","224.000","3.100","24.600","0.930","958.700","","0.000","-99.000","-99.000","-99.000","25.200","","19.800",""
"C0AH10","2020-03-22 11:00:00","30.000","270.000","2.900","27.200","0.770","1011.000","","0.000","-99.000","-99.000","-99.000","27.200","","21.900",""
"C0R680","2020-03-22 11:00:00","13.000","263.000","5.100","29.000","0.640","1013.600","","0.000","10.800","260.000","","29.000","","22.000",""
"C0X210","2020-03-22 11:00:00","38.000","247.000","0.800","27.700","0.640","1009.900","","0.000","-99.000","-99.000","-99.000","27.700","","20.300",""
"C0AD30","2020-03-22 11:00:00","20.000","249.000","2.600","28.100","0.560","1010.700","","0.000","9.900","209.000","","28.100","","22.500",""
"C0R240","2020-03-22 11:00:00","87.000","338.000","1.900","28.900","0.580","1005.300","","0.000","-99.000","-99.000","-99.000","29.000","","20.000",""
"C0AI30","2020-03-22 11:00:00","26.000","208.000","4.000","26.800","0.690","1012.700","","0.000","-99.000","-99.000","-99.000","26.800","","22.000",""
"C0U960","2020-03-22 11:00:00","1885.000","211.000","1.600","19.000","0.670","816.500","","0.000","-99.000","-99.000","-99.000","20.700","","7.900",""
"C0T9E0","2020-03-22 11:00:00","415.000","209.000","0.900","25.900","0.680","969.100","","0.000","-99.000","-99.000","-99.000","26.000","","19.100",""
"C0D550","2020-03-22 11:00:00","1956.000","155.000","1.100","20.300","0.600","813.800","","0.000","-99.000","-99.000","-99.000","20.300","","14.800",""
"C0C630","2020-03-22 11:00:00","209.000","232.000","3.900","24.800","0.680","991.400","","0.000","-99.000","-99.000","-99.000","24.800","","19.900",""
"C0V350","2020-03-22 12:00:00","36.000","316.000","1.500","31.500","0.550","1011.600","","0.000","-99.000","-99.000","-99.000","31.500","","19.800",""
"C0V730","2020-03-22 12:00:00","33.000","1.000","2.500","28.800","0.580","1011.600","","0.000","-99.000","-99.000","-99.000","29.800","","22.100",""
"C0G730","2020-03-22 12:00:00","27.000","270.000","1.200","26.400","0.730","1012.900","","0.000","-99.000","-99.000","-99.000","26.400","","21.200",""
"C0Z300","2020-03-22 12:00:00","182.000","8.000","2.200","28.000","0.680","993.800","","0.000","-99.000","-99.000","-99.000","28.200","","18.800",""
"C0H9A0","2020-03-22 12:00:00","1595.000","118.000","1.100","21.100","0.650","848.800","","0.000","-99.000","-99.000","-99.000","22.600","","15.600",""
"C0S840","2020-03-22 12:00:00","22.000","230.000","2.800","30.400","0.570","1011.400","","0.000","9.400","235.000","","30.400","","20.100",""
"C0Z150","2020-03-22 12:00:00","27.000","113.000","5.000","26.100","0.740","1011.300","","0.000","-99.000","-99.000","-99.000","26.900","","19.700",""
"C0W170","2020-03-22 12:00:00","42.000","212.000","2.700","19.200","0.840","1007.100","","0.000","-99.000","-99.000","-99.000","19.200","","16.400",""
"C0E540","2020-03-22 12:00:00","32.000","229.000","2.700","29.200","0.610","1011.100","","0.000","-99.000","-99.000","-99.000","29.200","","21.900",""
"C0D660","2020-03-22 12:00:00","65.000","247.000","4.300","27.100","0.640","1006.500","","0.000","-99.000","-99.000","-99.000","27.200","","21.400",""
"C0U650","2020-03-22 12:00:00","442.000","89.000","2.300","27.500","0.650","964.800","","0.000","-99.000","-99.000","-99.000","27.600","","18.900",""
"C0G810","2020-03-22 12:00:00","26.000","219.000","1.400","28.300","0.640","1011.600","","0.000","-99.000","-99.000","-99.000","28.400","","22.400",""
"C0F9Z0","2020-03-22 12:00:00","3193.000","104.000","1.400","10.600","0.770","699.000","","0.000","7.600","258.000","","12.700","","6.400",""
"C0M410","2020-03-22 12:00:00","245.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
